epoca,loss_train,loss_val,acc_train,acc_val
30,0.9302234237898211,0.9227463365408778,0.7736486486486487,0.7867867867867868
31,0.9254206275844307,0.9177684912747842,0.7732732732732732,0.7867867867867868
32,0.9206326792920564,0.9128070105194057,0.7728978978978979,0.7867867867867868
33,0.9158612358787013,0.9078637952060504,0.7717717717717718,0.7867867867867868
34,0.9111080357942688,0.9029408074099206,0.771021021021021,0.7867867867867868
35,0.906374879605607,0.8980400512464051,0.771021021021021,0.7867867867867868
36,0.9016636117835503,0.8931635550952818,0.771021021021021,0.7867867867867868
37,0.896976103747842,0.8883133552196724,0.7713963963963963,0.7867867867867868
38,0.8923142382320728,0.8834914808064954,0.7713963963963963,0.7867867867867868
39,0.8876798949925776,0.8786999404208081,0.7713963963963963,0.7867867867867868
40,0.8830749378526873,0.8739407098391027,0.7717717717717718,0.7867867867867868
41,0.8785012030479891,0.8692157212067136,0.7717717717717718,0.7867867867867868
42,0.8739604888196337,0.8645268534515984,0.7721471471471472,0.7882882882882883
43,0.8694545461908335,0.8598759238799367,0.7721471471471472,0.7882882882882883
44,0.8649850708555881,0.855264680877016,0.7721471471471472,0.7882882882882883
45,0.8605536961071668,0.8506947976383434,0.7721471471471472,0.7882882882882883
46,0.8561619867356296,0.8461678668596104,0.7721471471471472,0.7882882882882883
47,0.8518114338274752,0.8416853963188976,0.7721471471471472,0.7882882882882883
48,0.8475034504052936,0.8372488052895127,0.7721471471471472,0.7882882882882883
49,0.8432393678502667,0.8328594217265194,0.7721471471471472,0.7882882882882883
50,0.8390204330549303,0.8285184801739871,0.7721471471471472,0.7867867867867868
51,0.8348478062574867,0.8242271203431244,0.7717717717717718,0.7867867867867868
52,0.8307225595119503,0.8199863863137817,0.7717717717717718,0.7882882882882883
53,0.8266456757506111,0.8157972263134053,0.7717717717717718,0.7882882882882883
54,0.822618048396743,0.8116604930285855,0.7717717717717718,0.7882882882882883
55,0.8186404814864027,0.8075769444050399,0.7721471471471472,0.7882882882882883
56,0.8147136902587006,0.8035472448923929,0.7721471471471472,0.7882882882882883
57,0.8108383021742688,0.7995719670906131,0.7717717717717718,0.7882882882882883
58,0.8070148583219776,0.7956515937555635,0.7717717717717718,0.7882882882882883
59,0.8032438151743486,0.7917865201219135,0.7717717717717718,0.7882882882882883
60,0.7995255466527057,0.7879770565026759,0.7717717717717718,0.7882882882882883
61,0.7958603464639091,0.7842234311259276,0.7717717717717718,0.7897897897897898
62,0.7922484306716068,0.7805257931708136,0.7725225225225225,0.7912912912912913
63,0.7886899404662494,0.7768842159667183,0.7725225225225225,0.7912912912912913
64,0.7851849450996968,0.7732987003214796,0.7725225225225225,0.7912912912912913
65,0.7817334449520137,0.7697691779466737,0.7725225225225225,0.7912912912912913
66,0.7783353746999966,0.7662955149502708,0.7725225225225225,0.7912912912912913
67,0.7749906065590555,0.7628775153693201,0.7725225225225225,0.7912912912912913
68,0.7716989535722232,0.7595149247177044,0.7725225225225225,0.7912912912912913
69,0.7684601729222769,0.7562074335263891,0.7717717717717718,0.7912912912912913
70,0.7652739692451715,0.7529546808559432,0.7717717717717718,0.7912912912912913
71,0.7621399979251677,0.7497562577633993,0.7721471471471472,0.7912912912912913
72,0.7590578683541875,0.7466117107077122,0.7721471471471472,0.7912912912912913
73,0.7560271471399933,0.7435205448801874,0.7728978978978979,0.7912912912912913
74,0.7530473612497648,0.7404822274482291,0.7728978978978979,0.7912912912912913
75,0.7501180010775285,0.7374961907026145,0.7728978978978979,0.7912912912912913
76,0.7472385234256499,0.7345618351002396,0.7728978978978979,0.7912912912912913
77,0.7444083543922507,0.7316785321958696,0.7728978978978979,0.7912912912912913
78,0.7416268921579323,0.7288456274579027,0.7728978978978979,0.7912912912912913
79,0.7388935096665897,0.7260624429644775,0.7728978978978979,0.7912912912912913
80,0.7362075571963791,0.7233282799774752,0.7732732732732732,0.7912912912912913
81,0.7335683648180669,0.7206424213930395,0.7732732732732732,0.7912912912912913
82,0.7309752447390314,0.7180041340682117,0.7732732732732732,0.7897897897897898
83,0.728427493532129,0.7154126710241293,0.7732732732732732,0.7897897897897898
84,0.7259243942494666,0.7128672735269845,0.7736486486486487,0.7897897897897898
85,0.7234652184218595,0.7103671730485982,0.7736486486486487,0.7897897897897898
86,0.7210492279453881,0.707911593109007,0.7736486486486487,0.7897897897897898
87,0.7186756768570282,0.7054997510039569,0.7736486486486487,0.7897897897897898
